"","activity_id","npdes_id","version_nmbr","perm_feature_id","perm_feature_nmbr","perm_feature_type_code","perm_feature_type_desc","limit_set_id","limit_set_schedule_id","limit_id","limit_type_code","limit_begin_date","limit_end_date","nmbr_of_submission","parameter_code","parameter_desc","monitoring_location_code","monitoring_location_desc","stay_type_code","stay_type_desc","limit_value_id","limit_value_type_code","limit_value_type_desc","limit_value_nmbr","limit_unit_code","limit_unit_desc","standard_unit_code","standard_unit_desc","limit_value_standard_units","statistical_base_code","statistical_base_short_desc","statistical_base_type_code","statistical_base_type_desc","limit_value_qualifier_code","stay_value_nmbr","dmr_event_id","monitoring_period_end_date","dmr_form_value_id","value_type_code","value_type_desc","dmr_value_id","dmr_value_nmbr","dmr_unit_code","dmr_unit_desc","dmr_value_standard_units","dmr_value_qualifier_code","value_received_date","days_late","nodi_code","nodi_desc","exceedence_pct","npdes_violation_id","violation_code","violation_desc","rnc_detection_code","rnc_detection_desc","rnc_detection_date","rnc_resolution_code","rnc_resolution_desc","rnc_resolution_date","violation_severity"
"440","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697059","10/31/2015","3445802731","C3","Concentration3","3615170839","7.9","12","SU","7.9","=","11/30/2015","","","","","","","","","","","","","","No Violation Identified"
"441","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697060","11/30/2015","3445802765","C1","Concentration1","3616136739","6.9","12","SU","6.9","=","12/28/2015","","","","","","","","","","","","","","No Violation Identified"
"442","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697060","11/30/2015","3445802766","C3","Concentration3","3616136738","7.7","12","SU","7.7","=","12/28/2015","","","","","","","","","","","","","","No Violation Identified"
"443","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697061","12/31/2015","3445802801","C3","Concentration3","3617726012","7.4","12","SU","7.4","=","01/28/2016","","","","","","","","","","","","","","No Violation Identified"
"444","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697061","12/31/2015","3445802800","C1","Concentration1","3617726014","6.9","12","SU","6.9","=","01/28/2016","","","","","","","","","","","","","","No Violation Identified"
"445","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697062","01/31/2016","3445802836","C3","Concentration3","3619147758","7.2","12","SU","7.2","=","02/29/2016","","","","","","","","","","","","","","No Violation Identified"
"446","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697062","01/31/2016","3445802835","C1","Concentration1","3619147757","6.9","12","SU","6.9","=","02/29/2016","","","","","","","","","","","","","","No Violation Identified"
"447","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697063","02/29/2016","3445802870","C1","Concentration1","3620192316","6.9","12","SU","6.9","=","03/30/2016","","","","","","","","","","","","","","No Violation Identified"
"448","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697063","02/29/2016","3445802871","C3","Concentration3","3620192313","7.2","12","SU","7.2","=","03/30/2016","","","","","","","","","","","","","","No Violation Identified"
"449","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697064","03/31/2016","3445802905","C1","Concentration1","3621203201","6.8","12","SU","6.8","=","04/25/2016","","","","","","","","","","","","","","No Violation Identified"
"450","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697064","03/31/2016","3445802906","C3","Concentration3","3621203200","7.8","12","SU","7.8","=","04/25/2016","","","","","","","","","","","","","","No Violation Identified"
"451","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697065","04/30/2016","3445802940","C1","Concentration1","3622608807","7.6","12","SU","7.6","=","05/24/2016","","","","","","","","","","","","","","No Violation Identified"
"452","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697065","04/30/2016","3445802941","C3","Concentration3","3622608806","7.9","12","SU","7.9","=","05/24/2016","","","","","","","","","","","","","","No Violation Identified"
"453","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697066","05/31/2016","3445802975","C1","Concentration1","3626588025","7.3","12","SU","7.3","=","06/29/2016","","","","","","","","","","","","","","No Violation Identified"
"454","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697066","05/31/2016","3445802976","C3","Concentration3","3626588026","7.9","12","SU","7.9","=","06/29/2016","","","","","","","","","","","","","","No Violation Identified"
"455","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697067","06/30/2016","3445803011","C3","Concentration3","3626587999","7.7","12","SU","7.7","=","07/28/2016","","","","","","","","","","","","","","No Violation Identified"
"456","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697067","06/30/2016","3445803010","C1","Concentration1","3626588002","7.3","12","SU","7.3","=","07/28/2016","","","","","","","","","","","","","","No Violation Identified"
"457","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697068","07/31/2016","3445803046","C3","Concentration3","3626907633","7.8","12","SU","7.8","=","08/30/2016","","","","","","","","","","","","","","No Violation Identified"
"458","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697068","07/31/2016","3445803045","C1","Concentration1","3626907632","7.5","12","SU","7.5","=","08/30/2016","","","","","","","","","","","","","","No Violation Identified"
"459","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697069","08/31/2016","3445803080","C1","Concentration1","3627986373","7.5","12","SU","7.5","=","09/29/2016","","","","","","","","","","","","","","No Violation Identified"
"460","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697069","08/31/2016","3445803081","C3","Concentration3","3627986372","7.9","12","SU","7.9","=","09/29/2016","","","","","","","","","","","","","","No Violation Identified"
"461","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697070","09/30/2016","3445803115","C1","Concentration1","3629741526","7.3","12","SU","7.3","=","10/31/2016","","","","","","","","","","","","","","No Violation Identified"
"462","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697070","09/30/2016","3445803116","C3","Concentration3","3629741527","7.8","12","SU","7.8","=","10/31/2016","","","","","","","","","","","","","","No Violation Identified"
"463","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697071","10/31/2016","3445803150","C1","Concentration1","3630929993","6.9","12","SU","6.9","=","11/30/2016","","","","","","","","","","","","","","No Violation Identified"
"464","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697071","10/31/2016","3445803151","C3","Concentration3","3630929994","7.9","12","SU","7.9","=","11/30/2016","","","","","","","","","","","","","","No Violation Identified"
"465","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697072","11/30/2016","3445803186","C3","Concentration3","3632032097","7.9","12","SU","7.9","=","12/29/2016","","","","","","","","","","","","","","No Violation Identified"
"466","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697072","11/30/2016","3445803185","C1","Concentration1","3632032096","7.2","12","SU","7.2","=","12/29/2016","","","","","","","","","","","","","","No Violation Identified"
"467","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697073","12/31/2016","3445803220","C1","Concentration1","3633753966","7","12","SU","7","=","01/26/2017","","","","","","","","","","","","","","No Violation Identified"
"468","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697073","12/31/2016","3445803221","C3","Concentration3","3633753968","7.7","12","SU","7.7","=","01/26/2017","","","","","","","","","","","","","","No Violation Identified"
"469","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697074","01/31/2017","3445803255","C1","Concentration1","3635357314","6.9","12","SU","6.9","=","02/28/2017","","","","","","","","","","","","","","No Violation Identified"
"470","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697074","01/31/2017","3445803256","C3","Concentration3","3635357313","7.4","12","SU","7.4","=","02/28/2017","","","","","","","","","","","","","","No Violation Identified"
"471","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697075","02/28/2017","3445803290","C1","Concentration1","3638829081","7","12","SU","7","=","03/30/2017","","","","","","","","","","","","","","No Violation Identified"
"472","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697075","02/28/2017","3445803291","C3","Concentration3","3638829083","7.3","12","SU","7.3","=","03/30/2017","","","","","","","","","","","","","","No Violation Identified"
"473","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697076","03/31/2017","3445803325","C1","Concentration1","3638828978","6.7","12","SU","6.7","=","04/27/2017","","","","","","","","","","","","","","No Violation Identified"
"474","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697076","03/31/2017","3445803326","C3","Concentration3","3638828979","7.2","12","SU","7.2","=","04/27/2017","","","","","","","","","","","","","","No Violation Identified"
"475","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697077","04/30/2017","3445803360","C1","Concentration1","3639744009","6.9","12","SU","6.9","=","05/31/2017","","","","","","","","","","","","","","No Violation Identified"
"476","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697077","04/30/2017","3445803361","C3","Concentration3","3639744010","7.8","12","SU","7.8","=","05/31/2017","","","","","","","","","","","","","","No Violation Identified"
"477","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697078","05/31/2017","3445803396","C3","Concentration3","3642212695","7.7","12","SU","7.7","=","06/30/2017","","","","","","","","","","","","","","No Violation Identified"
"478","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697078","05/31/2017","3445803395","C1","Concentration1","3642212694","7.3","12","SU","7.3","=","06/30/2017","","","","","","","","","","","","","","No Violation Identified"
"479","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697079","06/30/2017","3445803430","C1","Concentration1","3644251860","7.2","12","SU","7.2","=","08/01/2017","","","","","","","","","","","","","","No Violation Identified"
"480","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697079","06/30/2017","3445803431","C3","Concentration3","3644251859","7.9","12","SU","7.9","=","08/01/2017","","","","","","","","","","","","","","No Violation Identified"
"481","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697080","07/31/2017","3445803466","C3","Concentration3","3645884739","7.9","12","SU","7.9","=","08/31/2017","","","","","","","","","","","","","","No Violation Identified"
"482","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697080","07/31/2017","3445803465","C1","Concentration1","3645884740","7.3","12","SU","7.3","=","08/31/2017","","","","","","","","","","","","","","No Violation Identified"
"483","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697081","08/31/2017","3445803501","C3","Concentration3","3646945341","7.9","12","SU","7.9","=","09/28/2017","","","","","","","","","","","","","","No Violation Identified"
"484","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697081","08/31/2017","3445803500","C1","Concentration1","3646945340","7.3","12","SU","7.3","=","09/28/2017","","","","","","","","","","","","","","No Violation Identified"
"485","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697082","09/30/2017","3445803536","C3","Concentration3","3653413638","7.8","12","SU","7.8","=","10/31/2017","","","","","","","","","","","","","","No Violation Identified"
"486","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697082","09/30/2017","3445803535","C1","Concentration1","3653413639","7.4","12","SU","7.4","=","10/31/2017","","","","","","","","","","","","","","No Violation Identified"
"487","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697083","10/31/2017","3445803571","C3","Concentration3","3650170539","7.8","12","SU","7.8","=","11/30/2017","","","","","","","","","","","","","","No Violation Identified"
"488","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697083","10/31/2017","3445803570","C1","Concentration1","3650170540","7.2","12","SU","7.2","=","11/30/2017","","","","","","","","","","","","","","No Violation Identified"
"489","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697084","11/30/2017","3445803606","C3","Concentration3","3651146461","7.8","12","SU","7.8","=","12/28/2017","","","","","","","","","","","","","","No Violation Identified"
"490","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697084","11/30/2017","3445803605","C1","Concentration1","3651146462","6.9","12","SU","6.9","=","12/28/2017","","","","","","","","","","","","","","No Violation Identified"
"491","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697085","12/31/2017","3445803640","C1","Concentration1","3652998260","7","12","SU","7","=","01/31/2018","","","","","","","","","","","","","","No Violation Identified"
"492","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697085","12/31/2017","3445803641","C3","Concentration3","3652998261","7.4","12","SU","7.4","=","01/31/2018","","","","","","","","","","","","","","No Violation Identified"
"493","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697086","01/31/2018","3445803675","C1","Concentration1","3654157050","6.8","12","SU","6.8","=","02/28/2018","","","","","","","","","","","","","","No Violation Identified"
"494","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697086","01/31/2018","3445803676","C3","Concentration3","3654157051","7.3","12","SU","7.3","=","02/28/2018","","","","","","","","","","","","","","No Violation Identified"
"495","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697087","02/28/2018","3445803711","C3","Concentration3","3659533540","7.4","12","SU","7.4","=","03/28/2018","","","","","","","","","","","","","","No Violation Identified"
"496","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697087","02/28/2018","3445803710","C1","Concentration1","3659533537","7","12","SU","7","=","03/28/2018","","","","","","","","","","","","","","No Violation Identified"
"497","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697088","03/31/2018","3445803746","C3","Concentration3","3664420176","7.2","12","SU","7.2","=","04/27/2018","","","","","","","","","","","","","","No Violation Identified"
"498","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697088","03/31/2018","3445803745","C1","Concentration1","3664420178","6.8","12","SU","6.8","=","04/27/2018","","","","","","","","","","","","","","No Violation Identified"
"499","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697089","04/30/2018","3445803781","C3","Concentration3","3667962720","7.5","12","SU","7.5","=","05/29/2018","","","","","","","","","","","","","","No Violation Identified"
"500","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697089","04/30/2018","3445803780","C1","Concentration1","3667962718","6.9","12","SU","6.9","=","05/29/2018","","","","","","","","","","","","","","No Violation Identified"
"501","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867308","C3","Concentration3","8.1","12","SU","","","8.1","MB","MAXIMUM","MAX","Maximum","<=","","3403697090","05/31/2018","3445803816","C3","Concentration3","3670117077","7.6","12","SU","7.6","=","06/28/2018","","","","","","","","","","","","","","No Violation Identified"
"502","3400211053","CA0078956","0","3400082617","001","EXO","External Outfall","3400125499","3400210500","3401204595","ENF","04/27/2014","02/01/2019","1","00400","pH","1","Effluent Gross","","","3401867307","C1","Concentration1","6.5","12","SU","","","6.5","ME","MINIMUM","MIN","Minimum",">=","","3403697090","05/31/2018","3445803815","C1","Concentration1","3670117078","7","12","SU","7","=","06/28/2018","","","","","","","","","","","","","","No Violation Identified"
